transaction_id,customer_id,date,season,brand,category,channel,quantity,unit_price,discount_applied,total_amount,returned
TXN_881004,CUST_05837,2026-02-13,FW24,Reserved,Bottoms,instagram_shop,5,103.63,0.25,388.61,0
TXN_393706,CUST_06343,2025-08-21,SS23,Reserved,Dresses,physical_store,4,262.34,0.16,881.46,0
TXN_746176,CUST_04190,2024-12-08,FW24,Massimo Dutti,Bottoms,loyalty_program,5,266.64,0.28,959.9,0
TXN_321788,CUST_00666,2025-11-03,SS24,Mango,Jewelry,mobile_app,4,229.66,0.24,698.17,1
TXN_193086,CUST_07849,2026-01-10,FW23,COS,Bags,instagram_shop,1,211.75,0.31,146.11,1
TXN_542645,CUST_03992,2026-02-15,FW23,Bershka,Sportswear,mobile_app,3,175.2,0.2,420.48,0
TXN_632998,CUST_07153,2025-08-14,FW23,Uniqlo,Bags,physical_store,2,184.68,0.25,277.02,0
TXN_281806,CUST_04046,2024-12-29,SS24,Massimo Dutti,Tops,mobile_app,4,184.29,0.05,700.3,0
TXN_110163,CUST_07459,2024-12-01,SS23,Stradivarius,Accessories,ecommerce,1,64.94,0.26,48.06,1
TXN_299473,CUST_01464,2025-01-17,FW23,Uniqlo,Dresses,email_campaign,3,267.64,0.34,529.93,0
TXN_602921,CUST_04731,2025-10-22,FW24,COS,Bags,ecommerce,4,114.5,0.07,425.94,0
TXN_558910,CUST_01564,2026-04-12,SS24,COS,Sportswear,instagram_shop,1,38.57,0.16,32.4,0
TXN_450191,CUST_05511,2025-12-21,FW23,Reserved,Dresses,mobile_app,2,160.61,0.27,234.49,0
TXN_808867,CUST_01808,2025-11-16,FW24,Pull&Bear,Bags,email_campaign,3,21.6,0.36,41.47,0
TXN_806464,CUST_00474,2025-11-09,SS23,Pull&Bear,Outerwear,instagram_shop,4,124.76,0.09,454.13,0
TXN_272440,CUST_00543,2025-10-28,FW24,Uniqlo,Sportswear,physical_store,1,165.6,0.14,142.42,0
TXN_843563,CUST_03975,2024-12-11,SS23,Stradivarius,Accessories,physical_store,4,49.67,0.06,186.76,1
TXN_659528,CUST_00878,2025-05-02,SS23,Mango,Accessories,physical_store,3,259.23,0.32,528.83,0
TXN_914164,CUST_05364,2024-06-10,FW23,Bershka,Footwear,physical_store,1,42.96,0.15,36.52,0
TXN_397684,CUST_04852,2025-01-26,FW23,Reserved,Bottoms,email_campaign,5,121.24,0.12,533.46,0
TXN_947214,CUST_02306,2024-12-07,FW23,Bershka,Bags,email_campaign,3,238.48,0.34,472.19,1
TXN_910471,CUST_07230,2025-01-22,FW24,COS,Dresses,physical_store,3,170.68,0.06,481.32,0
TXN_461053,CUST_04490,2026-04-03,FW23,Massimo Dutti,Sportswear,loyalty_program,4,128.84,0.04,494.75,1
TXN_549474,CUST_05336,2025-10-08,FW24,Zara,Underwear,physical_store,4,258.96,0.26,766.52,1
TXN_696313,CUST_06507,2025-11-19,SS24,Zara,Footwear,physical_store,4,107.52,0.2,344.06,0
TXN_533547,CUST_01584,2025-10-27,FW23,Mango,Bags,loyalty_program,1,166.11,0.11,147.84,0
TXN_640097,CUST_00249,2024-09-15,SS23,Massimo Dutti,Underwear,loyalty_program,1,180.5,0.34,119.13,0
TXN_454399,CUST_00028,2024-07-23,FW23,Bershka,Bags,mobile_app,2,101.06,0.12,177.87,0
TXN_831980,CUST_07424,2025-06-18,SS23,H&M,Footwear,instagram_shop,2,49.25,0.16,82.74,1
TXN_101397,CUST_01600,2025-08-17,FW24,Massimo Dutti,Tops,email_campaign,3,57.66,0.33,115.9,0
TXN_368108,CUST_03278,2025-10-23,SS23,Bershka,Dresses,mobile_app,4,241.61,0.27,705.5,0
TXN_960075,CUST_03770,2025-02-15,FW23,Mango,Tops,email_campaign,3,289.02,0.14,745.67,1
TXN_406153,CUST_06928,2025-06-30,SS24,Zara,Tops,mobile_app,3,285.58,0.08,788.2,0
TXN_621174,CUST_02991,2025-02-07,FW24,Pull&Bear,Tops,mobile_app,4,161.93,0.01,641.24,0
TXN_367152,CUST_02262,2025-09-18,FW24,Zara,Dresses,ecommerce,3,170.9,0.06,481.94,0
TXN_143757,CUST_03685,2025-11-02,FW23,Uniqlo,Sportswear,physical_store,2,90.53,0.13,157.52,1
TXN_557872,CUST_01263,2026-03-16,FW23,H&M,Footwear,ecommerce,3,91.36,0.02,268.6,0
TXN_627450,CUST_04586,2024-06-15,FW24,Stradivarius,Dresses,mobile_app,3,256.84,0.34,508.54,0
TXN_150623,CUST_05277,2024-10-23,SS23,Uniqlo,Accessories,physical_store,3,253.46,0.01,752.78,0
TXN_760311,CUST_01758,2024-07-27,SS24,Zara,Bags,loyalty_program,1,190.67,0.03,184.95,0
TXN_288831,CUST_07291,2025-01-13,FW24,Reserved,Outerwear,email_campaign,5,137.98,0.04,662.3,0
TXN_934698,CUST_04014,2024-08-08,SS24,H&M,Bottoms,loyalty_program,3,153.1,0.23,353.66,0
TXN_430627,CUST_01662,2024-05-31,FW23,Mango,Outerwear,physical_store,1,93.71,0.3,65.6,1
TXN_766856,CUST_02177,2026-04-19,FW23,Pull&Bear,Tops,physical_store,4,86.89,0.08,319.76,0
TXN_162588,CUST_02935,2025-11-09,SS24,H&M,Sportswear,physical_store,3,261.01,0.27,571.61,0
TXN_106927,CUST_04976,2025-02-06,SS24,Pull&Bear,Jewelry,email_campaign,5,14.86,0.23,57.21,0
TXN_812053,CUST_06857,2024-12-24,FW23,Stradivarius,Tops,email_campaign,5,278.48,0.34,918.98,0
TXN_886620,CUST_05560,2025-04-23,FW24,Pull&Bear,Dresses,email_campaign,3,102.0,0.11,272.34,0
TXN_211128,CUST_00413,2026-05-01,FW24,Reserved,Footwear,instagram_shop,1,46.67,0.22,36.4,1
TXN_977340,CUST_03115,2025-01-15,SS23,H&M,Accessories,ecommerce,1,195.26,0.03,189.4,0
TXN_560081,CUST_04439,2025-08-27,SS24,Uniqlo,Tops,loyalty_program,5,12.56,0.03,60.92,0
TXN_189627,CUST_00107,2024-05-14,SS23,Bershka,Underwear,physical_store,1,67.32,0.15,57.22,1
TXN_903085,CUST_01898,2025-09-19,SS23,Reserved,Footwear,instagram_shop,5,40.03,0.26,148.11,0
TXN_733284,CUST_06315,2024-10-03,SS24,Massimo Dutti,Sportswear,loyalty_program,1,273.28,0.22,213.16,0
TXN_599083,CUST_07735,2025-11-18,FW24,Zara,Jewelry,email_campaign,4,270.77,0.38,671.51,0
TXN_510418,CUST_00300,2024-08-20,SS24,Stradivarius,Footwear,ecommerce,5,43.3,0.21,171.03,0
TXN_334469,CUST_02566,2024-07-22,FW24,COS,Tops,physical_store,1,176.04,0.21,139.07,0
TXN_305530,CUST_07024,2024-11-18,FW23,Uniqlo,Tops,instagram_shop,4,147.59,0.17,490.0,1
TXN_530680,CUST_01595,2026-02-06,FW24,Mango,Outerwear,loyalty_program,1,206.17,0.16,173.18,0
TXN_431093,CUST_02971,2025-07-30,FW24,Bershka,Bags,instagram_shop,4,266.5,0.07,991.38,0
TXN_178797,CUST_03359,2026-04-12,SS23,Stradivarius,Bags,ecommerce,4,132.68,0.08,488.26,1
TXN_442266,CUST_04439,2024-12-04,FW24,Reserved,Dresses,loyalty_program,2,65.47,0.02,128.32,0
TXN_252167,CUST_05926,2025-05-17,FW23,Reserved,Bags,physical_store,4,223.38,0.2,714.82,0
TXN_815152,CUST_05000,2026-01-12,FW24,Stradivarius,Bottoms,email_campaign,5,172.27,0.33,577.1,0
TXN_862394,CUST_07994,2024-12-07,SS23,Stradivarius,Outerwear,ecommerce,2,133.49,0.14,229.6,0
TXN_345443,CUST_02169,2025-01-15,SS24,Bershka,Footwear,ecommerce,5,89.22,0.28,321.19,0
TXN_499189,CUST_05603,2024-12-20,FW23,H&M,Underwear,email_campaign,3,173.07,0.31,358.25,0
TXN_582860,CUST_04987,2024-07-04,SS24,Bershka,Jewelry,loyalty_program,4,288.61,0.17,958.19,0
TXN_448332,CUST_07765,2024-12-15,FW23,Bershka,Accessories,physical_store,4,109.03,0.28,314.01,0
TXN_821779,CUST_03926,2025-07-10,SS24,COS,Bottoms,instagram_shop,5,41.4,0.15,175.95,0
TXN_927825,CUST_00055,2025-10-02,FW23,Reserved,Bottoms,mobile_app,5,114.67,0.01,567.62,1
TXN_525029,CUST_05608,2025-12-23,SS23,Massimo Dutti,Accessories,ecommerce,3,167.52,0.23,386.97,0
TXN_474191,CUST_03824,2024-12-03,SS24,Stradivarius,Outerwear,email_campaign,3,10.73,0.18,26.4,0
TXN_520120,CUST_04612,2025-02-01,FW24,Bershka,Tops,instagram_shop,3,216.54,0.01,643.12,0
TXN_139820,CUST_01944,2025-12-28,FW23,Zara,Tops,email_campaign,3,208.1,0.31,430.77,0
TXN_742011,CUST_05066,2025-07-02,FW23,COS,Accessories,physical_store,3,265.86,0.2,638.06,0
TXN_461855,CUST_05225,2025-04-16,FW23,COS,Footwear,loyalty_program,4,161.57,0.11,575.19,0
TXN_294582,CUST_02043,2025-11-21,SS23,Massimo Dutti,Outerwear,loyalty_program,3,33.86,0.29,72.12,1
TXN_586794,CUST_02452,2026-03-05,SS23,Uniqlo,Bottoms,mobile_app,2,122.74,0.21,193.93,1
TXN_252532,CUST_05311,2026-01-24,SS24,Massimo Dutti,Outerwear,ecommerce,3,227.24,0.24,518.11,0
TXN_241556,CUST_07515,2024-09-13,SS23,Stradivarius,Tops,loyalty_program,5,164.72,0.18,675.35,0
TXN_212720,CUST_06754,2026-04-13,FW24,Bershka,Tops,mobile_app,1,223.08,0.01,220.85,0
TXN_646061,CUST_02745,2026-02-03,SS24,Massimo Dutti,Footwear,email_campaign,1,87.44,0.19,70.83,0
TXN_909334,CUST_01830,2025-12-15,SS24,Massimo Dutti,Dresses,email_campaign,3,263.08,0.26,584.04,0
TXN_644243,CUST_07988,2025-02-10,SS23,Mango,Bottoms,instagram_shop,4,230.08,0.37,579.8,0
TXN_159892,CUST_03951,2025-02-21,FW24,Bershka,Sportswear,email_campaign,3,146.07,0.26,324.28,0
TXN_757956,CUST_03040,2025-02-08,SS23,Uniqlo,Underwear,instagram_shop,5,42.13,0.16,176.95,1
TXN_563383,CUST_06809,2025-02-13,SS23,COS,Bags,physical_store,1,53.5,0.22,41.73,0
TXN_711274,CUST_03574,2025-02-16,FW23,H&M,Tops,email_campaign,3,196.37,0.22,459.51,0
TXN_652823,CUST_02825,2025-06-12,FW24,H&M,Sportswear,ecommerce,4,146.94,0.33,393.8,0
TXN_243752,CUST_05122,2026-05-05,FW23,Reserved,Jewelry,mobile_app,5,191.74,0.35,623.16,0
TXN_474853,CUST_03768,2026-04-27,SS24,COS,Dresses,ecommerce,4,188.03,0.32,511.44,0
TXN_547046,CUST_01603,2026-02-14,FW23,Reserved,Footwear,loyalty_program,5,163.11,0.08,750.31,0
TXN_926771,CUST_05824,2026-04-16,FW23,Stradivarius,Accessories,loyalty_program,3,296.84,0.34,587.74,0
TXN_346082,CUST_02527,2025-02-01,SS23,Uniqlo,Footwear,instagram_shop,5,21.81,0.03,105.78,1
TXN_253414,CUST_05561,2026-02-01,FW23,Uniqlo,Bottoms,loyalty_program,4,59.98,0.33,160.75,1
TXN_425487,CUST_01970,2026-01-08,SS24,Pull&Bear,Outerwear,ecommerce,1,295.93,0.2,236.74,0
TXN_651262,CUST_05086,2025-04-15,SS24,H&M,Footwear,email_campaign,1,201.61,0.31,139.11,1
TXN_863428,CUST_00480,2026-03-09,FW23,Reserved,Accessories,mobile_app,2,137.32,0.37,173.02,0
TXN_214472,CUST_03121,2025-12-11,SS23,Zara,Tops,physical_store,2,102.35,0.18,167.85,0
TXN_358677,CUST_07019,2024-08-25,FW24,COS,Tops,ecommerce,2,93.06,0.27,135.87,0
TXN_834065,CUST_00714,2025-05-15,SS23,Zara,Tops,mobile_app,1,253.34,0.18,207.74,1
TXN_580319,CUST_04900,2026-03-05,FW24,H&M,Bags,loyalty_program,5,26.51,0.39,80.86,1
TXN_175879,CUST_01688,2026-01-08,FW24,Reserved,Footwear,mobile_app,5,214.82,0.14,923.73,0
TXN_817278,CUST_00869,2024-06-10,FW23,Zara,Dresses,loyalty_program,1,36.14,0.39,22.05,0
TXN_744524,CUST_06185,2025-05-31,SS24,H&M,Jewelry,email_campaign,4,29.8,0.25,89.4,0
TXN_948768,CUST_02032,2025-11-23,FW24,Reserved,Underwear,loyalty_program,2,114.78,0.2,183.65,0
TXN_136780,CUST_04346,2024-06-03,FW24,H&M,Accessories,email_campaign,3,13.75,0.08,37.95,0
TXN_447037,CUST_02739,2024-12-05,SS23,Bershka,Accessories,email_campaign,3,283.41,0.08,782.21,0
TXN_902316,CUST_04330,2025-04-03,FW24,Pull&Bear,Bottoms,email_campaign,4,254.58,0.21,804.47,0
TXN_362965,CUST_02780,2025-08-27,SS24,Bershka,Outerwear,mobile_app,1,167.79,0.04,161.08,0
TXN_158609,CUST_07762,2025-11-19,SS24,Bershka,Sportswear,instagram_shop,2,286.15,0.17,475.01,0
TXN_487885,CUST_03438,2025-10-25,SS23,Uniqlo,Footwear,mobile_app,1,23.18,0.02,22.72,0
TXN_998451,CUST_06549,2025-11-06,FW23,Stradivarius,Dresses,ecommerce,5,99.91,0.27,364.67,0
TXN_916540,CUST_06611,2025-01-09,FW24,Pull&Bear,Bottoms,email_campaign,1,81.63,0.17,67.75,1
TXN_632384,CUST_00658,2025-07-27,SS24,Massimo Dutti,Bottoms,loyalty_program,4,77.57,0.08,285.46,1
TXN_775426,CUST_05897,2024-07-08,SS24,Zara,Footwear,loyalty_program,5,34.52,0.22,134.63,0
TXN_408702,CUST_04004,2025-07-08,FW23,Bershka,Accessories,ecommerce,1,288.15,0.2,230.52,0
TXN_411287,CUST_07316,2025-08-27,FW23,Zara,Footwear,mobile_app,3,97.8,0.18,240.59,0
TXN_701864,CUST_07199,2026-01-15,FW23,H&M,Bottoms,physical_store,5,170.65,0.36,546.08,1
TXN_171549,CUST_01432,2024-05-17,SS23,Stradivarius,Dresses,instagram_shop,5,188.85,0.18,774.29,0
TXN_886337,CUST_04364,2025-12-26,FW24,Stradivarius,Bags,mobile_app,3,72.84,0.08,201.04,1
TXN_174930,CUST_01218,2024-08-25,SS23,Uniqlo,Tops,instagram_shop,4,129.91,0.21,410.52,0
TXN_529096,CUST_06061,2026-03-17,FW24,Pull&Bear,Underwear,instagram_shop,1,295.3,0.19,239.19,0
TXN_101108,CUST_03962,2024-06-16,FW24,Uniqlo,Bottoms,physical_store,4,40.02,0.39,97.65,0
TXN_557547,CUST_04309,2025-05-15,SS24,Zara,Tops,email_campaign,1,289.27,0.06,271.91,1
TXN_529333,CUST_00496,2024-08-03,FW24,Uniqlo,Accessories,loyalty_program,2,92.72,0.25,139.08,0
TXN_232589,CUST_02022,2026-04-13,FW24,H&M,Accessories,instagram_shop,2,171.87,0.26,254.37,0
TXN_319421,CUST_07186,2025-12-04,FW24,Bershka,Dresses,instagram_shop,3,25.28,0.26,56.12,1
TXN_346728,CUST_02174,2024-08-12,FW24,Pull&Bear,Bags,ecommerce,2,56.41,0.14,97.03,0
TXN_276522,CUST_03839,2024-10-26,SS24,H&M,Footwear,instagram_shop,3,85.01,0.15,216.78,0
TXN_960766,CUST_05141,2025-12-19,FW23,Mango,Dresses,ecommerce,3,198.35,0.11,529.59,0
TXN_646414,CUST_03327,2025-02-01,SS23,Pull&Bear,Bags,instagram_shop,2,95.54,0.14,164.33,1
TXN_992816,CUST_05090,2026-04-07,SS24,Stradivarius,Sportswear,mobile_app,2,174.07,0.25,261.11,0
TXN_294396,CUST_03293,2026-01-18,FW23,Mango,Bottoms,mobile_app,3,17.7,0.35,34.52,0
TXN_478403,CUST_02680,2025-12-23,SS24,Mango,Underwear,loyalty_program,1,38.55,0.31,26.6,1
TXN_209906,CUST_00921,2025-12-19,FW23,COS,Dresses,loyalty_program,5,131.9,0.11,586.96,0
TXN_298951,CUST_02071,2025-09-06,FW24,Reserved,Sportswear,loyalty_program,5,222.49,0.37,700.84,0
TXN_126336,CUST_00401,2024-06-27,SS23,Pull&Bear,Footwear,ecommerce,3,170.74,0.07,476.36,0
TXN_147319,CUST_06425,2024-07-19,SS23,Uniqlo,Accessories,ecommerce,2,208.87,0.23,321.66,0
TXN_106714,CUST_05144,2025-07-03,FW24,H&M,Sportswear,instagram_shop,1,14.89,0.21,11.76,0
TXN_498264,CUST_03074,2025-06-06,SS24,Bershka,Accessories,mobile_app,3,199.79,0.12,527.45,0
TXN_177374,CUST_02673,2024-05-25,FW24,Uniqlo,Underwear,instagram_shop,2,50.72,0.21,80.14,1
TXN_602010,CUST_04909,2025-09-23,FW24,Pull&Bear,Jewelry,instagram_shop,4,265.63,0.39,648.14,0
TXN_871297,CUST_03411,2025-08-30,FW23,Reserved,Sportswear,email_campaign,1,13.34,0.28,9.6,1
TXN_575252,CUST_06372,2026-02-11,SS23,Massimo Dutti,Bottoms,instagram_shop,4,273.11,0.05,1037.82,0
TXN_689400,CUST_01001,2025-01-14,SS23,Massimo Dutti,Bags,email_campaign,5,273.91,0.02,1342.16,0
TXN_670861,CUST_01411,2025-11-21,FW24,H&M,Sportswear,loyalty_program,3,171.06,0.37,323.3,0
TXN_120850,CUST_00939,2025-03-12,FW23,Pull&Bear,Tops,email_campaign,3,298.52,0.09,814.96,0
TXN_411242,CUST_04739,2025-01-25,SS24,H&M,Bags,mobile_app,2,110.6,0.03,214.56,0
TXN_439340,CUST_07429,2025-05-31,FW23,Pull&Bear,Bottoms,ecommerce,3,69.77,0.36,133.96,0
TXN_654408,CUST_04291,2025-07-25,FW23,Reserved,Footwear,instagram_shop,4,168.18,0.34,444.0,0
TXN_952624,CUST_04049,2025-03-27,FW23,Zara,Bags,physical_store,3,93.1,0.17,231.82,0
TXN_575074,CUST_01612,2024-07-21,SS24,Uniqlo,Bags,loyalty_program,2,158.16,0.29,224.59,0
TXN_650464,CUST_02771,2024-11-12,FW24,Pull&Bear,Jewelry,loyalty_program,3,206.88,0.02,608.23,1
TXN_696695,CUST_07222,2025-10-25,FW23,COS,Outerwear,email_campaign,4,154.17,0.01,610.51,0
TXN_325988,CUST_03727,2025-12-28,SS23,Pull&Bear,Footwear,mobile_app,5,148.51,0.15,631.17,0
TXN_953083,CUST_04247,2025-01-17,FW24,COS,Underwear,email_campaign,4,273.2,0.34,721.25,0
TXN_712600,CUST_04946,2026-03-24,SS24,Zara,Sportswear,mobile_app,5,154.53,0.28,556.31,0
TXN_458220,CUST_04656,2024-09-14,FW23,H&M,Footwear,loyalty_program,4,153.35,0.32,417.11,0
TXN_442162,CUST_07984,2025-06-24,FW24,Stradivarius,Sportswear,physical_store,1,216.15,0.38,134.01,1
TXN_248801,CUST_02171,2026-04-29,FW23,Uniqlo,Accessories,email_campaign,2,76.65,0.19,124.17,1
TXN_841765,CUST_02344,2025-01-05,SS24,COS,Tops,mobile_app,3,153.88,0.29,327.76,0
TXN_833422,CUST_01278,2024-09-18,SS24,Stradivarius,Jewelry,ecommerce,1,66.7,0.1,60.03,0
TXN_287451,CUST_05666,2025-12-04,SS24,Reserved,Bottoms,loyalty_program,3,34.33,0.24,78.27,0
TXN_169335,CUST_02011,2025-10-24,SS24,H&M,Footwear,ecommerce,5,170.42,0.39,519.78,1
TXN_682127,CUST_04496,2026-03-17,SS23,Pull&Bear,Tops,physical_store,5,290.47,0.04,1394.26,1
TXN_337263,CUST_05280,2025-08-21,SS24,Pull&Bear,Underwear,instagram_shop,2,179.2,0.09,326.14,0
TXN_287573,CUST_06647,2025-10-23,FW24,Stradivarius,Accessories,email_campaign,5,217.16,0.34,716.63,0
TXN_570877,CUST_07763,2025-11-27,SS24,Uniqlo,Outerwear,physical_store,1,57.37,0.03,55.65,0
TXN_548525,CUST_06516,2025-09-08,FW23,Massimo Dutti,Outerwear,email_campaign,4,130.67,0.06,491.32,0
TXN_971148,CUST_05830,2025-05-01,FW23,COS,Outerwear,email_campaign,3,224.4,0.18,552.02,0
TXN_438699,CUST_05046,2025-02-26,SS24,Bershka,Underwear,ecommerce,4,133.34,0.28,384.02,0
TXN_474124,CUST_06301,2025-09-01,FW23,H&M,Jewelry,email_campaign,3,273.67,0.05,779.96,0
TXN_372751,CUST_03595,2024-11-05,FW24,Stradivarius,Dresses,loyalty_program,2,15.13,0.11,26.93,0
TXN_655634,CUST_01357,2025-06-21,SS23,COS,Dresses,mobile_app,3,105.04,0.14,271.0,0
TXN_164129,CUST_02136,2025-03-14,SS23,Bershka,Bags,physical_store,2,62.64,0.36,80.18,0
TXN_242527,CUST_00656,2026-03-12,FW24,Stradivarius,Bottoms,physical_store,2,27.48,0.39,33.53,0
TXN_315020,CUST_07341,2025-02-14,SS23,H&M,Underwear,ecommerce,4,269.83,0.11,960.59,0
TXN_518951,CUST_06262,2024-05-16,FW24,Stradivarius,Outerwear,email_campaign,3,277.1,0.22,648.41,0
TXN_538423,CUST_06619,2025-09-10,SS24,Massimo Dutti,Tops,physical_store,4,266.84,0.32,725.8,0
TXN_805733,CUST_06921,2025-09-18,SS24,Reserved,Dresses,physical_store,5,272.06,0.19,1101.84,0
TXN_958577,CUST_00238,2025-11-11,FW24,Zara,Tops,ecommerce,4,195.25,0.38,484.22,1
TXN_168413,CUST_03226,2026-02-23,FW24,Massimo Dutti,Bags,instagram_shop,3,176.29,0.16,444.25,0
TXN_546052,CUST_04303,2025-02-10,SS23,H&M,Underwear,ecommerce,1,148.59,0.06,139.67,1
TXN_180753,CUST_06946,2025-05-16,SS24,Zara,Accessories,physical_store,1,280.22,0.17,232.58,0
TXN_207369,CUST_07943,2025-04-10,FW24,Pull&Bear,Tops,loyalty_program,2,207.18,0.02,406.07,1
TXN_422048,CUST_07814,2026-01-23,FW24,Pull&Bear,Dresses,physical_store,5,167.25,0.1,752.62,1
TXN_823974,CUST_04004,2024-06-29,SS23,Zara,Outerwear,loyalty_program,5,30.17,0.01,149.34,0
TXN_279632,CUST_04435,2025-07-10,SS24,Pull&Bear,Footwear,physical_store,3,234.82,0.24,535.39,1
TXN_314620,CUST_03352,2024-11-10,SS23,Stradivarius,Sportswear,loyalty_program,4,274.4,0.37,691.49,0
TXN_474240,CUST_07860,2025-08-11,SS23,Zara,Outerwear,physical_store,1,57.68,0.28,41.53,0
TXN_561421,CUST_04122,2024-11-16,SS24,Massimo Dutti,Underwear,loyalty_program,5,107.19,0.04,514.51,0
TXN_327803,CUST_04178,2025-03-14,SS24,Massimo Dutti,Bottoms,instagram_shop,5,84.49,0.15,359.08,0
TXN_831076,CUST_07357,2026-04-26,FW23,Reserved,Outerwear,mobile_app,1,93.31,0.24,70.92,0
TXN_104749,CUST_00774,2024-07-26,FW24,Mango,Underwear,instagram_shop,3,187.42,0.34,371.09,0
TXN_843550,CUST_00537,2025-02-12,SS23,Stradivarius,Dresses,physical_store,5,298.96,0.03,1449.96,0
TXN_170018,CUST_01759,2024-08-15,FW23,COS,Footwear,ecommerce,5,181.85,0.36,581.92,0
TXN_791014,CUST_07269,2025-06-06,SS23,Bershka,Dresses,ecommerce,1,151.99,0.07,141.35,0
TXN_703867,CUST_05753,2025-09-03,SS24,COS,Jewelry,email_campaign,3,87.92,0.15,224.2,1
TXN_363812,CUST_03745,2025-12-19,FW24,Stradivarius,Accessories,ecommerce,3,199.95,0.37,377.91,0
TXN_604370,CUST_06237,2025-04-15,FW24,Pull&Bear,Outerwear,instagram_shop,5,62.08,0.06,291.78,0
TXN_402707,CUST_04742,2024-09-14,SS24,COS,Underwear,physical_store,5,216.06,0.21,853.44,0
TXN_903882,CUST_00660,2024-11-22,SS24,Mango,Sportswear,ecommerce,1,115.56,0.19,93.6,0
TXN_862199,CUST_05992,2024-09-23,FW23,Pull&Bear,Dresses,instagram_shop,1,21.34,0.39,13.02,0
TXN_849959,CUST_07039,2025-07-14,SS24,COS,Outerwear,physical_store,1,233.43,0.13,203.08,0
TXN_488418,CUST_05207,2024-09-14,FW24,Zara,Jewelry,loyalty_program,4,290.37,0.29,824.65,0
TXN_976280,CUST_01352,2024-07-14,SS24,Bershka,Dresses,instagram_shop,1,250.37,0.23,192.78,0
TXN_333077,CUST_05381,2026-03-04,FW23,Mango,Bottoms,email_campaign,2,178.39,0.08,328.24,0
TXN_624640,CUST_00861,2025-05-10,FW23,Zara,Dresses,ecommerce,1,16.32,0.19,13.22,0
TXN_804299,CUST_00319,2026-04-20,FW23,Massimo Dutti,Dresses,physical_store,3,214.56,0.37,405.52,0
TXN_732899,CUST_00387,2025-02-09,SS24,Mango,Outerwear,email_campaign,2,271.44,0.29,385.44,0
TXN_446799,CUST_00512,2024-08-07,FW23,Reserved,Sportswear,instagram_shop,3,217.24,0.05,619.13,0
TXN_235761,CUST_00657,2025-11-24,FW23,Stradivarius,Bottoms,loyalty_program,2,19.51,0.26,28.87,1
TXN_801209,CUST_03123,2024-08-03,SS23,Mango,Bottoms,instagram_shop,3,195.99,0.15,499.77,0
TXN_392352,CUST_07868,2025-10-15,FW23,Pull&Bear,Bottoms,physical_store,1,95.64,0.15,81.29,0
TXN_327981,CUST_05215,2024-11-08,FW24,Uniqlo,Sportswear,email_campaign,3,173.99,0.33,349.72,0
TXN_281533,CUST_05131,2026-04-15,FW23,H&M,Tops,instagram_shop,1,191.99,0.34,126.71,1
TXN_685056,CUST_03361,2025-04-19,SS23,Bershka,Outerwear,ecommerce,3,152.47,0.03,443.69,1
TXN_136563,CUST_04051,2026-02-28,FW23,Uniqlo,Sportswear,ecommerce,5,291.77,0.01,1444.26,0
TXN_792023,CUST_07421,2025-01-06,SS23,Bershka,Accessories,physical_store,5,212.2,0.07,986.73,0
TXN_878407,CUST_00916,2025-07-05,SS23,Massimo Dutti,Sportswear,email_campaign,5,279.02,0.24,1060.28,0
TXN_318691,CUST_05077,2024-08-30,FW23,Massimo Dutti,Underwear,physical_store,3,238.04,0.19,578.44,0
TXN_826505,CUST_00066,2024-11-21,FW23,COS,Bottoms,loyalty_program,5,217.94,0.08,1002.52,1
TXN_695359,CUST_05264,2026-01-28,FW23,Uniqlo,Accessories,instagram_shop,3,138.03,0.02,405.81,0
TXN_225101,CUST_06333,2026-01-30,FW24,Zara,Dresses,email_campaign,3,132.11,0.16,332.92,0
TXN_860518,CUST_02947,2025-10-28,SS23,COS,Jewelry,email_campaign,2,274.79,0.15,467.14,0
TXN_316868,CUST_03872,2025-08-05,FW24,H&M,Dresses,physical_store,1,114.52,0.0,114.52,0
TXN_838535,CUST_07731,2025-06-02,SS23,Reserved,Underwear,loyalty_program,2,262.79,0.11,467.77,0
TXN_392664,CUST_02932,2025-07-28,FW23,Reserved,Bottoms,physical_store,4,200.14,0.39,488.34,0
TXN_298967,CUST_05926,2026-04-20,SS24,Mango,Jewelry,instagram_shop,3,20.2,0.31,41.81,0
TXN_217560,CUST_02138,2025-01-20,SS24,Bershka,Tops,loyalty_program,5,229.08,0.02,1122.49,1
TXN_657611,CUST_01921,2025-06-18,FW23,Mango,Jewelry,instagram_shop,1,166.19,0.1,149.57,1
TXN_978517,CUST_05340,2026-04-14,SS23,Stradivarius,Outerwear,mobile_app,3,267.25,0.2,641.4,1
TXN_563034,CUST_01362,2026-01-17,SS24,Massimo Dutti,Bottoms,instagram_shop,1,151.94,0.22,118.51,0
TXN_217790,CUST_02161,2024-05-21,FW24,COS,Accessories,email_campaign,3,164.99,0.37,311.83,1
TXN_222352,CUST_03111,2025-05-12,SS23,Stradivarius,Underwear,physical_store,1,138.16,0.29,98.09,0
TXN_901406,CUST_07364,2024-07-03,FW23,Stradivarius,Bags,instagram_shop,1,219.67,0.37,138.39,0
TXN_548737,CUST_06881,2025-10-07,SS23,Massimo Dutti,Footwear,email_campaign,3,296.71,0.21,703.2,0
TXN_757391,CUST_02601,2025-10-05,SS24,Zara,Underwear,physical_store,5,139.73,0.02,684.68,1
