age,gender_enc,loyalty_tier_enc,preferred_channel_enc,country_enc,age_group_enc,last_purchase_days_ago,total_purchases,avg_order_value,total_revenue,email_open_rate,app_sessions_30d,returns_rate,support_tickets_12m,nps_score,omnichannel_flag,recency_score,frequency_score,monetary_score,revenue_per_purchase,engagement_index,risk_index,channel_diversity,discount_sensitivity,brand_loyalty_index,customer_id,churned
52,1,3,3,0,2.0,127,42,30.71,1289.82,0.072,28,0.101,1,4.0,1,0.0078125,3.7612001156935624,7.163032954324893,29.99581395348837,0.5082666666666666,0,2.0,0.31999999999999995,0.3333333333333333,CUST_06377,0
23,0,0,1,4,0.0,170,11,91.19,1003.09,0.344,26,0.202,6,1.0,0,0.005847953216374269,2.4849066497880004,6.911836937668384,83.59083333333334,0.2765333333333333,2,5.0,0.2316666666666667,0.2,CUST_06378,1
29,1,0,0,2,1.0,17,68,240.84,16377.12,0.338,37,0.192,0,6.0,1,0.05555555555555555,4.23410650459726,9.703701576705233,237.34956521739133,0.6480666666666667,0,2.0,0.31,0.3333333333333333,CUST_06379,0
64,1,3,3,5,3.0,304,52,357.0,18564.0,0.056,12,0.167,5,7.0,1,0.003278688524590164,3.970291913552122,9.829033366611181,350.2641509433962,0.3968,5,2.0,0.27,0.3333333333333333,CUST_06380,1
55,1,0,3,7,2.0,239,73,45.72,3337.56,0.44,48,0.021,2,0.0,0,0.004166666666666667,4.304065093204169,8.113294855279605,45.10216216216216,0.45200000000000007,3,3.0,0.14666666666666667,0.25,CUST_06381,0
30,0,3,4,4,1.0,176,10,55.29,552.9,0.036,21,0.063,3,2.0,0,0.005649717514124294,2.3978952727983707,6.316984165039059,50.26363636363636,0.1508,2,4.0,0.1742857142857143,0.2,CUST_06382,0
46,0,1,5,6,2.0,210,72,63.14,4546.08,0.669,6,0.106,7,9.0,0,0.004739336492890996,4.290459441148391,8.422240547688272,62.275068493150684,0.24070000000000003,5,2.0,0.30500000000000005,0.5,CUST_06383,0
36,0,1,1,5,1.0,57,63,102.87,6480.81,0.123,6,0.171,2,1.0,0,0.017241379310344827,4.1588830833596715,8.77675507133113,101.26265625,0.0769,0,5.0,0.2316666666666667,0.16666666666666666,CUST_06384,0
20,1,3,5,3,0.0,359,36,50.08,1802.88,0.223,28,0.244,2,2.0,0,0.002777777777777778,3.6109179126442243,7.4976951795630855,48.726486486486486,0.25356666666666666,3,3.0,0.3075,0.2,CUST_06385,1
25,1,1,5,8,0.0,189,45,97.09,4369.05,0.171,39,0.36,4,6.0,1,0.005263157894736842,3.828641396489095,8.382529729671777,94.97934782608696,0.6113,6,3.0,0.15999999999999998,0.3333333333333333,CUST_06386,1
25,2,0,1,0,0.0,44,6,55.06,330.36,0.253,13,0.128,4,10.0,1,0.022222222222222223,1.9459101490553132,5.803205397647274,47.19428571428572,0.4625666666666667,2,4.0,0.22000000000000003,0.2,CUST_06387,0
37,0,0,1,0,1.0,122,6,31.56,189.36,0.12,53,0.278,6,6.0,1,0.008130081300813009,1.9459101490553132,5.24891701625291,27.051428571428573,0.6893333333333334,2,1.0,0.235,0.2,CUST_06388,0
64,0,1,0,1,3.0,309,66,82.54,5447.64,0.24,59,0.171,4,3.0,0,0.0032258064516129032,4.204692619390966,8.60312131523228,81.30805970149254,0.4653333333333333,5,2.0,0.175,0.3333333333333333,CUST_06389,0
21,1,0,4,0,0.0,33,73,36.44,2660.12,0.511,1,0.389,3,2.0,1,0.029411764705882353,4.304065093204169,7.886502365789538,35.94756756756757,0.45996666666666663,3,4.0,0.17600000000000002,0.25,CUST_06390,0
38,1,3,5,0,1.0,312,64,26.09,1669.76,0.405,6,0.144,7,2.0,0,0.003194888178913738,4.174387269895637,7.421033891709194,25.688615384615385,0.1615,5,1.0,0.18,0.5,CUST_06391,0
20,1,3,4,7,0.0,28,38,57.9,2200.2,0.328,16,0.002,2,1.0,1,0.034482758620689655,3.6635616461296463,7.696757945185603,56.41538461538461,0.5050666666666667,0,3.0,0.2175,0.2,CUST_06392,0
62,1,0,4,8,3.0,151,69,30.05,2073.45,0.127,32,0.093,2,8.0,0,0.006578947368421052,4.248495242049359,7.637451337289161,29.620714285714282,0.25143333333333334,0,1.0,0.1,0.5,CUST_06393,0
25,0,0,2,7,0.0,63,61,43.31,2641.91,0.024,21,0.051,5,1.0,0,0.015625,4.127134385045092,7.8796358618111055,42.611451612903224,0.1472,2,4.0,0.2,0.2,CUST_06394,0
40,1,3,0,6,1.0,7,78,125.59,9796.02,0.334,13,0.209,4,1.0,0,0.125,4.3694478524670215,9.189833536783816,124.00025316455697,0.18686666666666668,2,4.0,0.23,0.1111111111111111,CUST_06395,0
33,1,1,5,4,1.0,111,74,35.81,2649.94,0.266,53,0.111,0,6.0,1,0.008928571428571428,4.31748811353631,7.882669573064205,35.33253333333334,0.7331333333333333,0,3.0,0.13799999999999998,0.25,CUST_06396,0
30,0,0,3,2,1.0,130,63,21.98,1384.74,0.114,0,0.058,4,9.0,0,0.007633587786259542,4.1588830833596715,7.233989571965019,21.6365625,0.0342,2,3.0,0.18,0.2,CUST_06397,0
20,0,3,1,8,0.0,132,71,92.02,6533.42,0.225,7,0.027,6,9.0,1,0.007518796992481203,4.276666119016055,8.784838869250388,90.74194444444444,0.4141666666666667,2,3.0,0.22333333333333336,0.16666666666666666,CUST_06398,0
26,0,0,1,2,0.0,8,20,138.58,2771.6,0.098,40,0.225,4,0.0,1,0.1111111111111111,3.044522437723423,7.927540787104276,131.98095238095237,0.5960666666666666,2,1.0,0.0,0.5,CUST_06399,0
31,0,0,4,3,1.0,305,75,40.56,3042.0,0.135,7,0.174,1,7.0,0,0.0032679738562091504,4.330733340286331,8.02059914989697,40.026315789473685,0.08716666666666667,3,5.0,0.20428571428571432,0.2,CUST_06400,1
30,1,0,0,7,1.0,29,77,168.93,13007.61,0.143,58,0.256,4,7.0,0,0.03333333333333333,4.356708826689592,9.473366724907034,166.76423076923078,0.4295666666666667,2,3.0,0.19,0.25,CUST_06401,0
24,0,0,0,5,0.0,338,64,90.9,5817.6,0.174,28,0.235,6,0.0,1,0.0029498525073746312,4.174387269895637,8.668814961960555,89.50153846153847,0.5388666666666666,5,3.0,0.1075,0.25,CUST_06402,1
32,0,3,5,2,1.0,311,37,182.47,6751.39,0.184,16,0.136,6,6.0,0,0.003205128205128205,3.6375861597263857,8.817651795271217,177.66815789473685,0.16186666666666666,5,3.0,0.09000000000000001,0.14285714285714285,CUST_06403,1
24,0,3,5,5,0.0,351,36,26.83,965.88,0.077,26,0.224,3,4.0,1,0.002840909090909091,3.6109179126442243,6.874074392613249,26.104864864864865,0.49643333333333334,5,3.0,0.22666666666666668,0.2,CUST_06404,1
55,0,2,4,1,2.0,6,10,13.58,135.8,0.508,44,0.197,7,9.0,1,0.14285714285714285,2.3978952727983707,4.918520005188451,12.345454545454546,0.7457333333333334,2,3.0,0.2175,0.2,CUST_06405,0
51,0,0,4,8,2.0,112,34,87.38,2970.92,0.051,7,0.026,2,7.0,1,0.008849557522123894,3.5553480614894135,7.996963487574953,84.88342857142857,0.36196666666666666,0,2.0,0.235,0.3333333333333333,CUST_06406,0
58,1,2,4,1,3.0,105,45,56.97,2563.65,0.276,52,0.112,7,2.0,0,0.009433962264150943,3.828641396489095,7.849577296052701,55.731521739130436,0.42946666666666666,2,4.0,0.17833333333333334,0.16666666666666666,CUST_06407,0
39,0,3,2,4,1.0,207,63,69.04,4349.52,0.392,5,0.218,4,6.0,1,0.004807692307692308,4.1588830833596715,8.37805065716825,67.96125,0.4509333333333333,5,3.0,0.24333333333333332,0.3333333333333333,CUST_06408,0
41,0,0,0,1,1.0,40,13,80.41,1045.33,0.408,50,0.326,6,9.0,1,0.024390243902439025,2.639057329615259,6.95304408244083,74.66642857142857,0.7557333333333334,3,4.0,0.24333333333333332,0.2,CUST_06409,0
54,0,0,4,5,2.0,268,25,197.43,4935.75,0.146,43,0.295,0,0.0,0,0.0037174721189591076,3.258096538021482,8.50446249893742,189.83653846153845,0.3304666666666667,3,4.0,0.19999999999999998,0.16666666666666666,CUST_06410,1
61,0,3,0,0,3.0,320,44,33.85,1489.4,0.095,29,0.265,2,10.0,0,0.003115264797507788,3.8066624897703196,7.306799819287379,33.09777777777778,0.22183333333333335,3,2.0,0.22,0.25,CUST_06411,1
18,0,1,3,7,0.0,46,74,220.86,16343.64,0.376,22,0.246,2,6.0,1,0.02127659574468085,4.31748811353631,9.701655293831632,217.9152,0.5594666666666667,0,3.0,0.22999999999999998,0.2,CUST_06412,0
27,0,3,1,1,1.0,241,24,37.92,910.08,0.207,14,0.174,0,9.0,0,0.004132231404958678,3.2188758248682006,6.814630708991662,36.4032,0.15543333333333334,3,4.0,0.29000000000000004,0.16666666666666666,CUST_06413,0
60,1,3,1,4,3.0,270,69,83.97,5793.93,0.368,59,0.067,1,10.0,1,0.0036900369003690036,4.248495242049359,8.664738676322122,82.77042857142858,0.8037333333333334,3,1.0,0.21500000000000002,0.3333333333333333,CUST_06414,1
33,1,0,0,8,1.0,155,74,77.61,5743.14,0.456,40,0.092,5,1.0,1,0.00641025641025641,4.31748811353631,8.65593548369009,76.57520000000001,0.7034666666666667,2,3.0,0.265,0.25,CUST_06415,0
63,0,0,3,9,3.0,116,47,30.14,1416.58,0.04,13,0.23,6,0.0,1,0.008547008547008548,3.8712010109078907,7.2567064713991485,29.512083333333333,0.39866666666666667,2,2.0,0.20666666666666667,0.3333333333333333,CUST_06416,1
25,0,0,1,4,0.0,37,50,81.33,4066.5,0.406,26,0.08,0,5.0,1,0.02631578947368421,3.9318256327243257,8.310783839093192,79.73529411764706,0.5951333333333333,0,2.0,0.12000000000000001,0.3333333333333333,CUST_06417,0
42,2,0,1,7,2.0,205,36,25.46,916.56,0.367,2,0.202,3,5.0,1,0.0048543689320388345,3.6109179126442243,6.821717972885927,24.77189189189189,0.42343333333333333,5,2.0,0.15666666666666668,0.25,CUST_06418,0
29,1,3,1,2,1.0,249,33,11.79,389.07,0.103,11,0.312,0,2.0,1,0.004,3.5263605246161616,5.966326210197282,11.443235294117647,0.40423333333333333,4,1.0,0.27,0.5,CUST_06419,0
42,0,1,5,6,2.0,110,3,122.18,366.54,0.316,42,0.025,5,3.0,0,0.009009009009009009,1.3862943611198906,5.906832156267279,91.635,0.37479999999999997,2,6.0,0.19499999999999998,0.14285714285714285,CUST_06420,0
34,1,0,3,8,1.0,318,31,127.77,3960.87,0.129,2,0.066,1,10.0,0,0.003134796238244514,3.4657359027997265,8.284471415008923,123.7771875,0.052033333333333334,3,3.0,0.11333333333333333,0.25,CUST_06421,0
43,1,1,5,5,2.0,323,60,17.69,1061.4,0.28,39,0.125,4,9.0,0,0.0030864197530864196,4.110873864173311,6.968285778722169,17.400000000000002,0.34400000000000003,5,4.0,0.194,0.25,CUST_06422,0
63,1,0,0,6,3.0,80,29,45.27,1312.83,0.236,0,0.235,6,3.0,0,0.012345679012345678,3.4011973816621555,7.180701814723472,43.760999999999996,0.07079999999999999,2,3.0,0.2525,0.25,CUST_06423,0
31,0,0,0,4,1.0,76,44,22.92,1008.48,0.495,16,0.14,4,5.0,0,0.012987012987012988,3.8066624897703196,6.917190625768622,22.410666666666668,0.25516666666666665,2,4.0,0.10666666666666667,0.14285714285714285,CUST_06424,0
58,0,0,2,4,3.0,270,45,92.03,4141.35,0.046,58,0.12,2,0.0,0,0.0036900369003690036,3.828641396489095,8.329018538627015,90.02934782608696,0.4004666666666667,3,4.0,0.304,0.2,CUST_06425,1
53,0,0,5,4,2.0,98,42,134.83,5662.86,0.307,17,0.058,4,1.0,1,0.010101010101010102,3.7612001156935624,8.641860917553949,131.69441860465116,0.5054333333333334,2,2.0,0.10500000000000001,0.3333333333333333,CUST_06426,0
40,1,0,0,6,1.0,76,21,27.34,574.14,0.293,9,0.16,7,8.0,1,0.012987012987012988,3.091042453358316,6.354613489422198,26.097272727272728,0.44789999999999996,2,4.0,0.154,0.2,CUST_06427,0
60,0,0,5,1,3.0,282,32,9.62,307.84,0.271,58,0.387,4,8.0,1,0.0035335689045936395,3.4965075614664802,5.732823343440615,9.328484848484848,0.7679666666666667,6,5.0,0.24166666666666667,0.2,CUST_06428,1
23,0,0,2,7,0.0,81,28,81.83,2291.24,0.39,11,0.222,0,2.0,1,0.012195121951219513,3.367295829986474,7.737284784394592,79.00827586206896,0.4903333333333333,0,4.0,0.23857142857142857,0.14285714285714285,CUST_06429,0
64,1,0,0,8,3.0,364,47,88.97,4181.59,0.332,16,0.076,7,3.0,1,0.0027397260273972603,3.8712010109078907,8.338685950860189,87.11645833333334,0.5062666666666666,5,1.0,0.35,0.5,CUST_06430,1
22,1,3,0,7,0.0,309,47,27.45,1290.15,0.14,21,0.092,2,4.0,0,0.0032258064516129032,3.8712010109078907,7.163288573097998,26.878125,0.182,3,1.0,0.29,0.5,CUST_06431,0
60,2,0,0,8,3.0,63,17,36.76,624.92,0.187,41,0.196,2,0.0,1,0.015625,2.8903717578961645,6.439222567406397,34.717777777777776,0.6294333333333333,0,4.0,0.196,0.14285714285714285,CUST_06432,0
42,1,2,0,8,2.0,267,29,29.51,855.79,0.141,13,0.075,0,3.0,1,0.0037313432835820895,3.4011973816621555,6.753192847730228,28.526333333333334,0.42896666666666666,3,4.0,0.1875,0.2,CUST_06433,0
35,2,1,4,2,1.0,33,48,55.33,2655.84,0.202,40,0.108,3,3.0,1,0.029411764705882353,3.8918202981106265,7.884892725655313,54.200816326530614,0.6272666666666666,2,1.0,0.305,0.5,CUST_06434,0
30,0,2,3,4,1.0,297,2,106.63,213.26,0.108,7,0.118,3,4.0,1,0.003355704697986577,1.0986122886681096,5.367190230834412,71.08666666666666,0.37906666666666666,7,2.0,0.2025,0.3333333333333333,CUST_06435,1
60,1,3,3,9,3.0,40,33,76.18,2513.94,0.293,50,0.079,6,9.0,1,0.024390243902439025,3.5263605246161616,7.830004225390414,73.93941176470588,0.7212333333333334,2,4.0,0.23600000000000004,0.16666666666666666,CUST_06436,0
31,1,3,5,3,1.0,174,63,84.84,5344.92,0.577,16,0.114,3,8.0,0,0.005714285714285714,4.1588830833596715,8.584088932127488,83.514375,0.27976666666666666,2,5.0,0.17833333333333334,0.16666666666666666,CUST_06437,0
45,0,0,5,7,2.0,260,68,19.69,1338.92,0.121,14,0.04,5,5.0,1,0.0038314176245210726,4.23410650459726,7.200365189670215,19.40463768115942,0.4296333333333333,5,3.0,0.282,0.2,CUST_06438,0
35,0,3,5,2,1.0,224,39,34.89,1360.71,0.281,5,0.286,0,4.0,1,0.0044444444444444444,3.6888794541139363,7.216496541865039,34.01775,0.4176333333333333,3,4.0,0.20166666666666666,0.25,CUST_06439,1
45,2,0,2,4,2.0,223,5,140.59,702.95,0.082,6,0.311,4,5.0,1,0.004464285714285714,1.791759469228055,6.556707330908536,117.15833333333335,0.3646,6,3.0,0.22000000000000003,0.2,CUST_06440,1
44,0,0,4,0,2.0,267,68,20.95,1424.6,0.399,49,0.11,1,6.0,1,0.0037313432835820895,4.23410650459726,7.262348056716545,20.6463768115942,0.7463666666666666,3,3.0,0.13333333333333333,0.3333333333333333,CUST_06441,1
49,1,0,5,0,2.0,155,52,28.03,1457.56,0.172,58,0.108,6,5.0,1,0.00641025641025641,3.970291913552122,7.285204926617265,27.5011320754717,0.7382666666666666,2,3.0,0.15666666666666665,0.25,CUST_06442,0
64,0,0,5,1,3.0,264,52,90.72,4717.44,0.129,31,0.097,3,2.0,0,0.0037735849056603774,3.970291913552122,8.459233515475061,89.00830188679245,0.24536666666666668,5,3.0,0.282,0.2,CUST_06443,0
26,0,0,0,6,0.0,149,29,12.73,369.17,0.148,47,0.29,4,7.0,0,0.006666666666666667,3.4011973816621555,5.913962359578552,12.305666666666667,0.35773333333333335,2,3.0,0.19999999999999998,0.2,CUST_06444,1
57,0,2,0,0,3.0,225,37,24.63,911.31,0.406,42,0.165,3,8.0,0,0.004424778761061947,3.6375861597263857,6.815979844597941,23.981842105263155,0.4018,5,2.0,0.265,0.3333333333333333,CUST_06445,0
49,0,0,0,5,2.0,127,8,102.84,822.72,0.232,58,0.071,7,6.0,1,0.0078125,2.1972245773362196,6.713830666337147,91.41333333333334,0.7562666666666666,2,4.0,0.19333333333333333,0.16666666666666666,CUST_06446,0
37,1,1,5,4,1.0,5,20,16.11,322.2,0.101,8,0.269,6,9.0,0,0.16666666666666666,3.044522437723423,5.77827132664694,15.342857142857142,0.08363333333333334,2,4.0,0.246,0.25,CUST_06447,0
45,0,0,0,3,2.0,288,41,29.65,1215.65,0.273,19,0.15,1,6.0,1,0.0034602076124567475,3.7376696182833684,7.103856459184463,28.94404761904762,0.5085666666666666,3,3.0,0.14,0.25,CUST_06448,1
50,0,3,5,9,2.0,345,70,88.64,6204.8,0.414,41,0.309,6,0.0,0,0.002890173410404624,4.2626798770413155,8.733239617611813,87.39154929577465,0.39753333333333335,6,3.0,0.24,0.25,CUST_06449,0
21,0,3,2,4,0.0,58,36,22.45,808.2,0.368,44,0.244,7,7.0,1,0.01694915254237288,3.6109179126442243,6.696046105293591,21.843243243243244,0.7037333333333333,2,3.0,0.132,0.2,CUST_06450,0
63,0,3,2,0,3.0,72,32,108.26,3464.32,0.129,38,0.11,6,4.0,1,0.0136986301369863,3.4965075614664802,8.150560259452163,104.97939393939394,0.5920333333333334,2,5.0,0.2,0.1111111111111111,CUST_06451,0
51,0,0,1,3,2.0,155,5,68.08,340.4,0.317,1,0.193,6,8.0,1,0.00641025641025641,1.791759469228055,5.83305481036034,56.73333333333333,0.40176666666666666,2,5.0,0.26571428571428574,0.2,CUST_06452,0
20,1,3,4,9,0.0,282,20,44.32,886.4,0.273,17,0.099,4,2.0,1,0.0035335689045936395,3.044522437723423,6.788295838944809,42.20952380952381,0.4952333333333333,5,3.0,0.2425,0.2,CUST_06453,1
43,0,0,0,1,2.0,168,68,11.96,813.28,0.31,37,0.059,3,1.0,1,0.005917159763313609,4.23410650459726,6.702304287198846,11.786666666666667,0.6396666666666666,2,4.0,0.13375,0.16666666666666666,CUST_06454,0
25,0,3,3,1,0.0,29,22,55.62,1223.64,0.099,1,0.138,0,10.0,0,0.03333333333333333,3.1354942159291497,7.110402202237338,53.20173913043479,0.036366666666666665,0,3.0,0.16,0.2,CUST_06455,0
23,0,3,0,2,0.0,82,31,15.57,482.67,0.626,14,0.333,5,2.0,1,0.012048192771084338,3.4657359027997265,6.181402855991089,15.0834375,0.5811333333333333,3,1.0,0.0,0.5,CUST_06456,0
33,0,0,4,9,1.0,263,41,13.78,564.98,0.189,10,0.075,3,10.0,0,0.003787878787878788,3.7376696182833684,6.338558741889817,13.451904761904762,0.12336666666666667,5,4.0,0.1625,0.14285714285714285,CUST_06457,1
41,0,0,4,9,1.0,106,5,74.94,374.7,0.029,2,0.143,2,1.0,1,0.009345794392523364,1.791759469228055,5.928790952579924,62.449999999999996,0.32203333333333334,0,4.0,0.175,0.25,CUST_06458,0
56,0,0,1,5,2.0,277,10,68.11,681.1,0.13,8,0.152,0,4.0,1,0.0035971223021582736,2.3978952727983707,6.525176274660674,61.91818181818182,0.3923333333333333,3,1.0,0.18,0.3333333333333333,CUST_06459,0
47,1,1,4,9,2.0,352,75,10.94,820.5,0.06,44,0.101,0,2.0,0,0.0028328611898017,4.330733340286331,6.711131937477322,10.796052631578947,0.31133333333333335,3,2.0,0.125,0.3333333333333333,CUST_06460,1
62,1,3,5,0,3.0,10,37,43.78,1619.86,0.102,42,0.136,6,7.0,1,0.09090909090909091,3.6375861597263857,7.3907121515654115,42.6278947368421,0.6106,2,2.0,0.188,0.16666666666666666,CUST_06461,0
30,1,0,0,5,1.0,62,56,79.66,4460.96,0.545,22,0.089,1,2.0,0,0.015873015873015872,4.04305126783455,8.403343410362426,78.26245614035088,0.3101666666666667,0,4.0,0.3025,0.2,CUST_06462,0
22,0,0,4,9,0.0,224,24,67.48,1619.52,0.352,44,0.185,4,9.0,0,0.0044444444444444444,3.2188758248682006,7.3905023643752354,64.7808,0.3989333333333333,5,5.0,0.18714285714285714,0.16666666666666666,CUST_06463,1
42,0,0,5,7,2.0,136,16,64.02,1024.32,0.037,42,0.036,1,8.0,0,0.0072992700729927005,2.833213344056216,6.932760037971703,60.25411764705882,0.29109999999999997,0,3.0,0.23199999999999998,0.2,CUST_06464,1
37,0,0,4,2,1.0,224,2,44.39,88.78,0.339,9,0.077,0,6.0,1,0.0044444444444444444,1.0986122886681096,4.497362233353786,29.593333333333334,0.4617,5,5.0,0.19999999999999998,0.2,CUST_06465,1
35,1,1,3,2,1.0,114,15,128.98,1934.7,0.068,36,0.137,1,1.0,1,0.008695652173913044,2.772588722239781,7.5682242971515,120.91875,0.5604,0,4.0,0.21200000000000002,0.2,CUST_06466,0
64,2,3,5,7,3.0,260,41,62.41,2558.81,0.35,23,0.093,4,5.0,1,0.0038314176245210726,3.7376696182833684,7.84768831596926,60.92404761904762,0.5583333333333333,5,4.0,0.19375,0.16666666666666666,CUST_06467,1
35,0,3,2,5,1.0,157,63,135.0,8505.0,0.365,58,0.302,0,6.0,0,0.006329113924050633,4.1588830833596715,9.04852707581358,132.890625,0.4961666666666667,1,4.0,0.1475,0.2,CUST_06468,0
19,0,1,5,1,0.0,229,49,56.56,2771.44,0.659,31,0.07,3,6.0,1,0.004347826086956522,3.912023005428146,7.927483077872226,55.4288,0.7043666666666667,5,4.0,0.2814285714285714,0.16666666666666666,CUST_06469,0
27,1,3,1,7,1.0,100,26,21.99,571.74,0.512,3,0.078,5,3.0,1,0.009900990099009901,3.295836866004329,6.350431861556566,21.175555555555555,0.47359999999999997,2,5.0,0.142,0.2,CUST_06470,0
62,1,3,5,4,3.0,255,66,62.77,4142.82,0.028,38,0.071,5,5.0,0,0.00390625,4.204692619390966,8.3293733467025,61.833134328358206,0.2617333333333334,5,3.0,0.236,0.25,CUST_06471,1
64,1,3,4,6,3.0,179,29,18.63,540.27,0.485,6,0.057,1,6.0,0,0.005555555555555556,3.4011973816621555,6.293918230135165,18.009,0.1855,0,2.0,0.3133333333333333,0.3333333333333333,CUST_06472,0
29,1,3,2,3,1.0,275,70,76.85,5379.5,0.098,28,0.145,0,5.0,1,0.0036231884057971015,4.2626798770413155,8.590536585640447,75.76760563380282,0.5160666666666667,3,4.0,0.16333333333333333,0.2,CUST_06473,1
64,2,1,2,1,3.0,229,60,249.8,14988.0,0.086,44,0.019,5,2.0,1,0.004347826086956522,4.110873864173311,9.615071877730596,245.70491803278688,0.6191333333333333,5,5.0,0.28200000000000003,0.25,CUST_06474,0
30,0,3,5,1,1.0,31,65,57.4,3731.0,0.05,45,0.03,0,7.0,1,0.03125,4.189654742026425,8.224699561967235,56.53030303030303,0.615,0,5.0,0.20666666666666667,0.16666666666666666,CUST_06475,0
64,1,0,4,8,3.0,108,40,50.49,2019.6,0.463,59,0.05,3,5.0,1,0.009174311926605505,3.713572066704308,7.611149775993632,49.25853658536585,0.8322333333333334,2,5.0,0.17333333333333334,0.2,CUST_06476,0
28,2,1,2,1,1.0,282,11,112.43,1236.73,0.131,28,0.023,6,9.0,1,0.0035335689045936395,2.4849066497880004,7.121034335759137,103.06083333333333,0.5259666666666667,5,3.0,0.1475,0.25,CUST_06477,0
36,1,3,3,2,1.0,109,52,67.07,3487.64,0.362,8,0.163,7,10.0,0,0.00909090909090909,3.970291913552122,8.157267254435862,65.80452830188679,0.16193333333333332,2,4.0,0.18285714285714286,0.14285714285714285,CUST_06478,0
52,0,0,5,1,2.0,29,79,366.96,28989.84,0.417,54,0.354,2,4.0,1,0.03333333333333333,4.382026634673881,10.274735197004716,362.373,0.7851,1,2.0,0.18333333333333335,0.25,CUST_06479,0
56,0,3,5,4,2.0,17,73,52.83,3856.59,0.229,41,0.01,1,1.0,0,0.05555555555555555,4.304065093204169,8.257797915138188,52.116081081081084,0.34203333333333336,0,2.0,0.25,0.3333333333333333,CUST_06480,0
43,0,0,5,1,2.0,170,64,70.45,4508.8,0.546,45,0.176,4,1.0,1,0.005847953216374269,4.174387269895637,8.41400808561541,69.36615384615385,0.7638,2,2.0,0.23,0.3333333333333333,CUST_06481,0
63,0,1,2,9,3.0,175,3,125.0,375.0,0.52,1,0.026,6,0.0,1,0.005681818181818182,1.3862943611198906,5.929589143389895,93.75,0.46266666666666667,2,3.0,0.26749999999999996,0.2,CUST_06482,0
31,1,2,0,2,1.0,74,11,16.96,186.56,0.183,2,0.228,3,4.0,1,0.013333333333333334,2.4849066497880004,5.234098794221386,15.546666666666667,0.3682333333333333,2,3.0,0.285,0.2,CUST_06483,0
62,0,0,4,7,3.0,240,28,96.7,2707.6,0.243,40,0.075,6,3.0,0,0.004149377593360996,3.367295829986474,7.904187175221271,93.36551724137931,0.3395666666666667,5,2.0,0.09666666666666668,0.3333333333333333,CUST_06484,0
61,0,1,1,7,3.0,96,62,38.45,2383.9,0.265,27,0.305,3,4.0,0,0.010309278350515464,4.143134726391533,7.776912473722234,37.83968253968254,0.2595,3,2.0,0.365,0.3333333333333333,CUST_06485,0
41,1,3,1,0,1.0,2,48,42.84,2056.32,0.262,19,0.313,2,5.0,1,0.3333333333333333,3.8918202981106265,7.629159443912541,41.96571428571429,0.5052666666666666,1,2.0,0.18,0.3333333333333333,CUST_06486,0
58,0,3,4,6,3.0,202,28,100.89,2824.92,0.104,41,0.143,5,3.0,1,0.0049261083743842365,3.367295829986474,7.946589254280437,97.41103448275862,0.6045333333333334,5,4.0,0.21428571428571427,0.16666666666666666,CUST_06487,0
18,0,0,0,6,0.0,37,46,31.32,1440.72,0.386,3,0.159,3,10.0,0,0.02631578947368421,3.8501476017100584,7.273592124233254,30.653617021276595,0.1358,2,1.0,0.295,0.3333333333333333,CUST_06488,0
60,0,0,4,9,3.0,91,64,45.13,2888.32,0.273,57,0.241,1,9.0,0,0.010869565217391304,4.174387269895637,7.968776459302827,44.43569230769231,0.4619,0,2.0,0.3025,0.2,CUST_06489,0
39,1,0,5,6,1.0,233,55,48.41,2662.55,0.397,29,0.189,4,5.0,0,0.004273504273504274,4.02535169073515,7.887415098472953,47.54553571428572,0.31243333333333334,5,2.0,0.27,0.3333333333333333,CUST_06490,0
40,0,0,3,1,1.0,147,2,51.01,102.02,0.254,30,0.016,3,10.0,1,0.006756756756756757,1.0986122886681096,4.634923144137439,34.00666666666667,0.5762,4,5.0,0.19375,0.14285714285714285,CUST_06491,0
36,1,3,4,7,1.0,297,75,31.37,2352.75,0.547,40,0.165,6,2.0,1,0.003355704697986577,4.330733340286331,7.763765079971362,30.957236842105264,0.7307666666666666,5,2.0,0.14666666666666667,0.25,CUST_06492,1
35,0,1,4,1,1.0,253,16,85.28,1364.48,0.059,21,0.349,5,10.0,1,0.003937007874015748,2.833213344056216,7.219261294156918,80.26352941176471,0.4577,6,3.0,0.16333333333333333,0.2,CUST_06493,1
29,1,2,3,8,1.0,212,11,21.1,232.1,0.354,8,0.308,5,4.0,1,0.004694835680751174,2.4849066497880004,5.4514675460417115,19.341666666666665,0.45953333333333335,6,5.0,0.2490909090909091,0.14285714285714285,CUST_06494,0
45,0,0,2,0,2.0,64,3,12.13,36.39,0.246,8,0.019,0,4.0,0,0.015384615384615385,1.3862943611198906,3.6214032889890224,9.0975,0.12713333333333332,0,2.0,0.155,0.5,CUST_06495,0
45,0,0,1,7,2.0,5,55,43.1,2370.5,0.31,30,0.25,0,1.0,0,0.16666666666666666,4.02535169073515,7.771277945317636,42.330357142857146,0.29300000000000004,0,4.0,0.2233333333333333,0.2,CUST_06496,1
50,0,1,1,6,2.0,146,42,83.74,3517.08,0.306,15,0.002,3,6.0,1,0.006802721088435374,3.7612001156935624,8.165670665232241,81.79255813953488,0.4918,2,2.0,0.21833333333333335,0.2,CUST_06497,0
